mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09075469970703125,0.009525509003144599,0.3468799591064453,0.018281359673391513,8,1,"{'n_neighbors': 8, 'p': 1}",-340.2213320974576,-343.68599377648303,-346.386040121822,-349.36991789166996,-356.34265329095484,-347.20118743567747,5.47739394094225,6,-306.7274175660465,-304.31328626762894,-302.31627822286964,-302.94800046346876,-302.4033709074056,-303.7416706854839,1.6549399504716642
0.1009244441986084,0.01774963956125419,0.508626651763916,0.17248348910195713,8,2,"{'n_neighbors': 8, 'p': 2}",-387.13503045550846,-398.2283170021187,-397.9675748146187,-401.08993841875247,-404.8525195338366,-397.854676044967,5.907620356498791,54,-349.5996201085877,-345.6182877573992,-344.1496970800503,-344.4553621677095,-346.37809944714803,-346.040213312179,1.9517873721473584
0.0803769588470459,0.0010141648246109168,0.37401394844055175,0.030834308336643478,9,1,"{'n_neighbors': 9, 'p': 1}",-340.08965983992465,-345.2788665254237,-346.2078183851225,-347.8748362983564,-355.3571859503524,-346.9616733998359,4.938485682726963,5,-311.1826458319539,-307.7624938386046,-307.17297887836855,-307.1901325299876,-307.6534099895904,-308.19233221370104,1.5139788080513683
0.08438267707824706,0.010510544851289369,0.3428760051727295,0.06576264995630426,9,2,"{'n_neighbors': 9, 'p': 2}",-387.0184498587571,-396.593691148776,-399.093808851224,-398.08902426463015,-407.43822010329757,-397.64663884533695,6.515092776047605,53,-354.30851118615135,-351.2324814054603,-350.60724874381094,-350.34942231932996,-352.38334749487785,-351.77620222992607,1.4476877787334685
0.07698554992675781,0.001595926315421366,0.3422860145568848,0.008447583538091087,10,1,"{'n_neighbors': 10, 'p': 1}",-339.3257415254237,-343.97951536016944,-345.9492452330509,-347.8866375314528,-354.7290822407628,-346.37404437817196,5.053462028520434,3,-314.51316625835926,-311.6833344368668,-310.02141958551283,-311.1750587612143,-311.62802992683817,-311.80420179375824,1.480423403797852
0.07717890739440918,0.0016223576705699282,0.3239898681640625,0.005537941592377052,10,2,"{'n_neighbors': 10, 'p': 2}",-387.49953654661016,-397.40373411016947,-397.1728416313559,-397.91165408555156,-406.8292146735532,-397.36339620944807,6.11941127128633,51,-358.27587896444413,-356.4443488048732,-355.5931934052837,-354.6909424967723,-356.5221571159003,-356.3053041574547,1.1885107474770646
0.0793799877166748,0.0034227659004236618,0.36024489402771,0.014076504606665478,11,1,"{'n_neighbors': 11, 'p': 1}",-340.03040735747305,-343.7625674114022,-345.41154661016947,-346.34132745813315,-355.59003623842716,-346.227177015121,5.153943554313722,1,-317.53986264017385,-314.5539507503025,-313.5016703484558,-314.5365914583315,-314.31090024286965,-314.8885950880266,1.3800293176967469
0.07859601974487304,0.0023137382206999462,0.34327011108398436,0.011271684769796559,11,2,"{'n_neighbors': 11, 'p': 2}",-388.73632511556235,-398.4921393489984,-394.4822082049307,-397.5206534956237,-407.8682414129375,-397.4199135156106,6.23477654170967,52,-362.0643039010913,-360.338749676464,-359.2407258040244,-359.3223184270954,-359.45998067877105,-360.08521569748916,1.0646279960720326
0.07718415260314941,0.001613142096427752,0.374406099319458,0.009131480859269915,12,1,"{'n_neighbors': 12, 'p': 1}",-339.2243886829096,-344.0483536370057,-346.1920131532486,-345.24122632763874,-356.8572705601907,-346.3126504721987,5.791752950734617,2,-320.4488236332737,-317.49479132181244,-315.9934808757642,-317.6247641275201,-317.143402191545,-317.7410524299831,1.4708762379396352
0.07760062217712402,0.0007544427585945832,0.34867305755615235,0.004608732638792885,12,2,"{'n_neighbors': 12, 'p': 2}",-390.29481152895477,-400.1942973163842,-393.00158898305085,-399.25682028870347,-407.44280007063077,-398.0380636375448,5.99846328639033,55,-365.2261498819219,-363.2901106844115,-363.4075901035114,-361.67675538782396,-362.5040608688935,-363.22093338531243,1.1797382184331062
0.07838935852050781,0.0023426175049247595,0.38685903549194334,0.0072668760341337586,13,1,"{'n_neighbors': 13, 'p': 1}",-339.3700293350717,-342.989742910691,-345.1285650260756,-346.26202336929396,-358.2934099406089,-346.40875411634823,6.389659494074523,4,-322.3553904216687,-320.66421342677717,-318.41362388521895,-320.24984784474304,-319.3159354301473,-320.199802201711,1.3293905652256668
0.07760543823242187,0.0011655578652390313,0.366414213180542,0.005685963972800651,13,2,"{'n_neighbors': 13, 'p': 2}",-391.0513261897002,-400.2975167046936,-392.99201434159056,-400.26812546478817,-407.93513849413733,-398.508824238982,6.019957318386219,56,-367.7652580485792,-366.56680537234075,-366.41223597960675,-364.01639456977625,-364.40233160423844,-365.83260511490823,1.4109906008846702
0.07799825668334961,0.0009759356887127501,0.40311083793640134,0.008840409587492928,14,1,"{'n_neighbors': 14, 'p': 1}",-340.30086637409204,-342.9830697639225,-345.1294075363196,-348.7927237641183,-358.9243146603099,-347.2260764197525,6.475504951725972,7,-323.9373374258662,-322.62667067091684,-320.3022034411328,-322.07979465497596,-321.02051085604563,-321.9933034097875,1.2644403928406673
0.07739243507385254,0.0016218320587920226,0.3730019092559814,0.008111277592613104,14,2,"{'n_neighbors': 14, 'p': 2}",-391.5705489558111,-400.3482899515738,-393.73802587772394,-402.17904913256524,-409.17265452068796,-399.40171368767244,6.284669986964114,58,-370.7208927270836,-370.1351789143121,-369.14655792132123,-366.74402338152464,-366.9641402891478,-368.74215864667786,1.623165217585313
0.0809903621673584,0.007493918811422217,0.41169042587280275,0.010546440284156647,15,1,"{'n_neighbors': 15, 'p': 1}",-341.1605843926554,-342.8085540254237,-344.8981373587571,-348.52412483997705,-359.6346355891052,-347.4052072411837,6.591218840419799,8,-325.9498885431151,-325.3812928998654,-322.91244344390736,-324.65914964522574,-322.3161827832401,-324.24379146307075,1.4046609523595066
0.07780666351318359,0.0017838578872681474,0.3884697914123535,0.006045330126655873,15,2,"{'n_neighbors': 15, 'p': 2}",-393.2390801553672,-401.42146892655364,-391.28162076271184,-404.21902617754824,-409.1403964154858,-399.86031848753333,6.708058161261305,60,-373.09634509700055,-372.67737094175544,-371.8815599549759,-370.00209002328376,-370.00799373213715,-371.5330719498305,1.3072456719996521
0.07718515396118164,0.0020559721179612585,0.42826189994812014,0.009206412277772967,16,1,"{'n_neighbors': 16, 'p': 1}",-342.2524993379237,-342.54771914724574,-343.7364688162076,-348.6088680307244,-360.05731029002783,-347.44057312442584,6.710044531541114,9,-327.9878873402635,-327.50941658941935,-324.28687595179764,-326.8447172840732,-323.71083896116795,-326.0679472253443,1.737558629058727
0.0777902603149414,0.0016686996369020821,0.39853634834289553,0.004159977381653518,16,2,"{'n_neighbors': 16, 'p': 2}",-392.60104111493644,-402.7367170948093,-390.68625860699154,-404.9910276784532,-410.20468315454906,-400.2439455299479,7.452896889661589,61,-374.9977508607561,-374.20752913328477,-374.61219625240017,-372.15776144602245,-372.52650254907803,-373.7003480483083,1.142754614046775
0.07719497680664063,0.0014934903462562983,0.4340458869934082,0.010338250149903198,17,1,"{'n_neighbors': 17, 'p': 1}",-343.69412855184447,-342.1755125249252,-343.36398616650047,-349.0144429643132,-361.197394969112,-347.8890930353391,7.058280729246736,10,-329.240041908308,-329.6717675880522,-326.3834181755865,-328.40794595720894,-325.70318332914655,-327.88127139166045,1.5695318989538467
0.07739996910095215,0.0013449889279764041,0.41071062088012694,0.004433665588789987,17,2,"{'n_neighbors': 17, 'p': 2}",-392.62103533150554,-402.33146653788634,-390.11722644566305,-408.0187275545896,-409.44780200518824,-400.5072515749665,7.871829551570817,62,-376.7864253693267,-376.6141164007151,-377.20886968307815,-374.19393634899586,-374.0041536924631,-375.7615002989158,1.372430514344108
0.07776904106140137,0.000894481843672992,0.450213623046875,0.010447229747233392,18,1,"{'n_neighbors': 18, 'p': 1}",-344.1935763888889,-342.2021980932203,-343.5974649835217,-349.1409599905826,-361.7033137627099,-348.1675026437847,7.161396432677223,12,-331.0058799944088,-330.92180177595327,-327.79586653129996,-330.0928555927066,-326.2488091428403,-329.2130426074418,1.8816621771493172
0.07779197692871094,0.0010927542999701846,0.4216737747192383,0.010240824772089452,18,2,"{'n_neighbors': 18, 'p': 2}",-393.23591984463275,-403.2445709745763,-390.56343426318267,-407.6653938404038,-409.37743345252284,-400.8173504750637,7.5984604486979,63,-379.3051362128201,-378.591948251635,-379.21881966055315,-376.0508712108673,-375.87601291827133,-377.80855765082936,1.5275128756429845
0.07739362716674805,0.0010178601385430462,0.4573775291442871,0.01127635352876405,19,1,"{'n_neighbors': 19, 'p': 1}",-344.3739964317574,-344.13405999107937,-343.6836042038359,-350.55892213648946,-362.0226808578857,-348.95465272420955,7.0050198932215775,13,-331.98294169509717,-332.1712085782887,-329.5484375707859,-331.2107685043376,-327.76804261124556,-330.53627979195096,1.6649160437753916
0.07738595008850098,0.0017262502991828564,0.43305273056030275,0.006423556219889935,19,2,"{'n_neighbors': 19, 'p': 2}",-393.71664529438,-402.69741720562,-391.33040393621764,-407.7152137395535,-411.08178073312007,-401.30829218177826,7.690133249123827,64,-380.95832825127104,-380.36503552797114,-380.612581327516,-378.71096103552156,-377.31407150311975,-379.59219552907996,1.3763146999484968
0.07699337005615234,0.0013225028388830907,0.4735270500183105,0.011621212988221887,20,1,"{'n_neighbors': 20, 'p': 1}",-345.5162539724576,-345.2816472457627,-344.7269663665254,-351.551840815786,-362.74122632763874,-349.96358694563406,6.85437296256467,16,-332.91633781367943,-333.53489372972257,-330.87617857379325,-332.3029794418512,-328.92541132850005,-331.71116017750927,1.648411245662918
0.07691235542297363,0.0018654341669779955,0.4422109603881836,0.0093802293972161,20,2,"{'n_neighbors': 20, 'p': 2}",-392.65229078389837,-403.2269597457627,-391.856203654661,-410.08255860150973,-412.0537941994438,-401.97436139705513,8.463863736663425,65,-382.56173607892475,-381.9805982255181,-381.88177514401116,-380.77189062137916,-378.99656039990737,-381.2385120939481,1.2617039184956989
0.07759056091308594,0.0014647279866863306,0.47652125358581543,0.009456834066304601,21,1,"{'n_neighbors': 21, 'p': 1}",-345.91896186440675,-345.02207551452784,-344.0025663337369,-351.63841433805675,-363.0480731029003,-349.92601823072573,7.075493788553703,15,-334.1071546807162,-335.062866727834,-332.927843096452,-333.6076311545574,-330.19293698874594,-333.1796865296611,1.6476528376449353
0.07838406562805175,0.0013354923747576025,0.4542116165161133,0.006878299373219643,21,2,"{'n_neighbors': 21, 'p': 2}",-393.7709846650525,-402.77877194309923,-392.73894647901534,-411.3418468698564,-413.45980664812606,-402.8180713210299,8.594665314734767,66,-384.04788231918604,-383.27849717653066,-383.41335685436195,-382.14764159048593,-380.553471522684,-382.6881698926497,1.2306346566372468
0.07658958435058594,0.0007363920992546775,0.49109339714050293,0.011258680780506198,22,1,"{'n_neighbors': 22, 'p': 1}",-346.192748459168,-345.7791795069337,-345.21014902734976,-352.9043112892934,-363.57906839551663,-350.7330913356524,7.005600192606595,18,-335.41647806275694,-336.2721674802718,-334.82328766711015,-335.05926531177306,-331.61440755754984,-334.63712121589236,1.5893668441862103
0.0829683780670166,0.009948153085250336,0.6752182006835937,0.1841525338333644,22,2,"{'n_neighbors': 22, 'p': 2}",-393.9485506548536,-404.1984904661017,-393.7889661979969,-413.2124944318031,-413.9819108847714,-403.8260825271053,8.828290953966784,68,-384.8654526794797,-384.75392908091715,-385.30854195132815,-383.6096570030426,-382.29532137343244,-384.16658041764003,1.090802560989031
0.08637166023254395,0.0027269623366215586,0.650261926651001,0.14629008289886997,23,1,"{'n_neighbors': 23, 'p': 1}",-347.18591677413417,-346.2764600221076,-345.5761733142963,-352.88511167538996,-363.89422074818765,-351.1635765068231,6.869610542918614,19,-336.74098581047815,-337.6270939548434,-335.64605362021365,-335.8414001361619,-332.89502145342067,-335.75011099502353,1.5922057572103299
0.08735241889953613,0.013516617097166398,0.636507225036621,0.07936170871907224,23,2,"{'n_neighbors': 23, 'p': 2}",-393.68248549189383,-404.97823784082533,-393.49232567243916,-414.1443574994386,-415.5408612737731,-404.367653555674,9.520954752588402,69,-386.44988038656294,-386.616393518132,-386.90581053577034,-384.85510412933365,-384.162899184036,-385.798017550767,1.0848564395177163
0.08239188194274902,0.00596468030152823,0.5952032089233399,0.061056697128349734,24,1,"{'n_neighbors': 24, 'p': 1}",-348.0360886740819,-348.174655720339,-345.83083951271186,-354.4146912108771,-364.11405222266364,-352.1140654681347,6.647109645820496,20,-338.1695110242998,-339.10618337416406,-336.95210940431264,-336.48770704362124,-334.4872463336313,-337.0405514360058,1.5731631140421076
0.14021897315979004,0.06427490971102585,1.190861463546753,0.41645597508208326,24,2,"{'n_neighbors': 24, 'p': 2}",-394.6673618467515,-405.5780477577684,-393.5623896539548,-414.75105946232287,-416.08609786783205,-404.92899131772595,9.54857053440255,70,-387.9645241563486,-388.2534954424067,-387.8903487717672,-385.9898436896526,-385.31785816753296,-387.0832140455416,1.1924489621526697
0.17953119277954102,0.10741180043357675,1.7335957527160644,0.986702490200711,25,1,"{'n_neighbors': 25, 'p': 1}",-348.7240360169491,-348.1277012711864,-345.93644597457626,-356.30010329757647,-364.92802542709575,-352.8032623974768,6.998455576769942,21,-339.1867006554989,-340.4804727537575,-337.96367609084285,-337.76763399212103,-335.3684059986096,-338.153377898166,1.6984687224564243
0.12070908546447753,0.05292375212337347,0.6723392486572266,0.1789948072813888,25,2,"{'n_neighbors': 25, 'p': 2}",-394.93612288135597,-406.2923569915254,-393.29461334745764,-416.62658190968085,-416.557033505496,-405.5413417271032,10.072190049441964,71,-389.53017413758863,-389.6570601867179,-389.3888406276899,-387.441785016718,-386.2664786307809,-388.45686771989904,1.3630274671145601
0.08874344825744629,0.009722334966553718,0.7765391826629638,0.1999307676552269,26,1,"{'n_neighbors': 26, 'p': 1}",-349.16267723272483,-348.26143864080836,-346.399537565189,-356.94691482534154,-365.3025783645569,-353.2146293257241,7.034861142136122,22,-340.0524042599789,-341.491629273858,-339.04433785442524,-339.14077990073616,-336.8823578844435,-339.32230183468835,1.5035006988302662
0.1446169376373291,0.0420941842546529,1.0557925701141357,0.3942830196000604,26,2,"{'n_neighbors': 26, 'p': 2}",-394.7678353161669,-406.682417291395,-393.95520799380705,-418.0947658486395,-417.8377902060858,-406.2676033312189,10.56184464474944,72,-391.28946999831925,-390.86056132505513,-391.37412587412587,-388.6604645892063,-387.28323923899455,-389.89357220514023,1.6376831415389133
0.11508288383483886,0.04122911365014924,0.7200610160827636,0.22152707621068118,27,1,"{'n_neighbors': 27, 'p': 1}",-348.86406838512244,-349.002206920904,-347.389295943189,-357.805098171937,-365.7033456446779,-353.75280301316604,7.017103062749995,23,-341.14939636716764,-342.52953178299134,-340.08787069529967,-339.855216291539,-337.8497343637543,-340.2943499001504,1.5452352325245564
0.09950094223022461,0.02717859223920428,0.874306583404541,0.4857957483934997,27,2,"{'n_neighbors': 27, 'p': 2}",-395.4517812303829,-406.74671413998743,-393.9325859227872,-417.90835160415344,-418.5699760149502,-406.5218817824522,10.544157772906882,73,-392.4718083971544,-392.4369588087723,-392.84064730823656,-389.87362384730545,-388.71142940868504,-391.2668935540308,1.6594680371875752
0.1210090160369873,0.05074315412559763,1.1566854953765868,0.5733075072708511,28,1,"{'n_neighbors': 28, 'p': 1}",-349.14913268008473,-349.2668025499394,-347.2915925771792,-359.5980286433207,-366.20458974213443,-354.3020292385317,7.358948690782546,24,-341.90055428911944,-343.48638160819513,-340.9453538086094,-340.84146531787803,-338.9136529375878,-341.2174815922779,1.4924854324802372
0.09354772567749023,0.007882281727776792,0.8466691493988037,0.2862120315901296,28,2,"{'n_neighbors': 28, 'p': 2}",-396.2918715950363,-407.9779481310533,-395.0308763998184,-418.4613958416104,-419.9835783339955,-407.5491340603027,10.557551573663321,74,-393.1899315178631,-393.8692017196205,-393.8611285837251,-391.4166099153933,-390.15096548103793,-392.497567443528,1.4761475217491375
0.16207270622253417,0.057413422642539486,1.9587475776672363,0.5749624744157512,29,1,"{'n_neighbors': 29, 'p': 1}",-349.80834490064285,-349.63510008766804,-348.28066554646404,-360.45408007160506,-366.5983998465606,-354.9553180905881,7.2820982594514465,25,-343.0031610527253,-344.62728231659844,-342.1459883512524,-341.6638333430365,-339.5701441661729,-342.2020818459571,1.6579070600988266
0.11063165664672851,0.0437289406204465,0.9153197288513184,0.43098414942989066,29,2,"{'n_neighbors': 29, 'p': 2}",-396.77569312536525,-408.44519834891867,-395.50292683372305,-419.07807141324054,-420.4458281387713,-408.0495435720037,10.582723048234662,75,-393.97950167470725,-395.0644596757438,-394.69371693680415,-393.3274201115749,-391.14422667502276,-393.6418650147706,1.3842860558983061
0.10505790710449218,0.02762525768694859,1.0985601425170899,0.416729123778328,30,1,"{'n_neighbors': 30, 'p': 1}",-350.22827065677967,-350.81030190677967,-348.40445356638423,-360.67479803999476,-366.73182359952324,-355.36992955389235,7.113072222128909,27,-344.0289169922091,-345.1279315367808,-342.92097927564055,-342.5537193365776,-340.74777700532997,-343.0758648293076,1.4721348147229598
0.12041964530944824,0.0474412036571312,0.8570745468139649,0.22342821211330194,30,2,"{'n_neighbors': 30, 'p': 2}",-398.44462835451975,-409.0325785663842,-397.1351209392655,-420.3470931002517,-421.3548801483247,-409.2628602217492,10.327113777696159,77,-394.8803438610431,-396.61172614712314,-395.9545575934141,-394.28842652365347,-391.9929045144061,-394.74559172792794,1.596778080465826
0.08018956184387208,0.0024151607919347625,0.6877663135528564,0.16730877150051643,31,1,"{'n_neighbors': 31, 'p': 1}",-350.806156882176,-350.98484913203936,-348.87701612903226,-361.7839722147462,-367.87107027054736,-356.0646129257082,7.446078344812483,28,-344.9051491585735,-345.89011048862324,-343.84106981522575,-343.4205103068398,-341.84623303506874,-343.98061456086623,1.3703804529807333
0.07681207656860352,0.0009023222618060558,0.537348747253418,0.013921705402364832,31,2,"{'n_neighbors': 31, 'p': 2}",-398.1520853266813,-409.3756962479497,-396.9755117208857,-420.9147004669324,-422.1204839350481,-409.5076955394995,10.725904445848103,78,-396.55334552203897,-397.5718475073314,-397.2862291832642,-395.47192436702875,-393.13385382794195,-396.00344008152103,1.6077860521774492
0.07640271186828614,0.0008117090469426139,0.5790031909942627,0.009909288469143459,32,1,"{'n_neighbors': 32, 'p': 1}",-351.001369670286,-351.459079548464,-349.183539956303,-362.79850350946896,-367.88102155343665,-356.4647028475917,7.461487394431775,29,-345.93347037840164,-346.91432889988744,-344.9382572998742,-343.99813681431453,-342.352775225941,-344.82739372368377,1.5749538697638807
0.07680387496948242,0.001092256390478475,0.5561701774597168,0.01409696636826772,32,2,"{'n_neighbors': 32, 'p': 2}",-398.6803206104343,-410.70588089247883,-397.7000339314089,-422.2322912528142,-423.28276883856444,-410.5202591051401,10.99663697896248,79,-397.3340664934119,-398.68335554194533,-398.5305371863206,-396.79655067534014,-394.09184543317775,-397.0872710660391,1.6582221683914597
0.07679085731506348,2.1310620284491608e-05,0.5856389045715332,0.011174456493240977,33,1,"{'n_neighbors': 33, 'p': 1}",-351.6945862223934,-351.90433599768875,-350.29379333590134,-363.47979998635543,-369.1298724230786,-357.30047759308354,7.586258547416879,30,-346.71670890190387,-348.0917457699554,-346.1239779774839,-344.5128040761172,-343.69433033282473,-345.82791341165705,1.567433438191472
0.07680554389953613,0.0009122231756908682,0.5499255657196045,0.012277733527979194,33,2,"{'n_neighbors': 33, 'p': 2}",-399.709886203133,-412.5131291730868,-397.9594528441192,-422.6115987045665,-423.88047740014366,-411.3349088650099,10.954334323523224,80,-398.5501806785327,-399.94793027273323,-399.6635406571843,-398.1969661858429,-395.08389486282033,-398.28850253142275,1.7315192716704626
0.07581515312194824,0.0006416512121042519,0.595133638381958,0.021318189218606315,34,1,"{'n_neighbors': 34, 'p': 1}",-351.7469077143569,-351.9870466724825,-350.2162652666999,-364.1253904819775,-369.8387319170815,-357.58286841051967,7.90758225245324,31,-347.3993149004288,-348.6597393973149,-347.15688351749355,-345.51403063956735,-344.47256868781875,-346.6405074285247,1.4757126500761633
0.08496713638305664,0.01684854776956867,0.6580461978912353,0.16413175610714054,34,2,"{'n_neighbors': 34, 'p': 2}",-400.5173541874377,-413.7188979935194,-398.5291819852941,-423.62301448191505,-424.8475581730507,-412.2472013642434,11.100606985552764,81,-399.69112583787404,-401.11171816273355,-400.6085487495667,-399.45505034867256,-395.8317335872675,-399.3396353372229,1.854327892944072
0.07621531486511231,0.0058632385759729904,0.6533821105957032,0.09846378207347264,35,1,"{'n_neighbors': 35, 'p': 1}",-352.3856878026634,-353.58611909806297,-350.62150045399517,-364.90266189908624,-370.496301341355,-358.39845411903264,7.854368996911429,32,-348.3811541699378,-349.53998543335763,-348.0110933494765,-346.0863167950664,-345.2788823782567,-347.459486425219,1.5571028608419846
0.07580242156982422,0.0025987641028303128,0.6018249034881592,0.10020931357465479,35,2,"{'n_neighbors': 35, 'p': 2}",-402.1015284503632,-414.49710956416465,-398.9182165556901,-423.8270692623493,-425.37398263238543,-412.94358129299053,10.859462268303885,83,-400.8741669110205,-401.88947891147455,-402.0076900521183,-400.24588056694523,-396.9318445582623,-400.3898121999642,1.848209133310747
0.08236093521118164,0.008309133194091088,0.6876415729522705,0.08117398617642708,36,1,"{'n_neighbors': 36, 'p': 1}",-353.1877170138889,-353.9594882886064,-350.2204971457157,-365.4255617357524,-371.13254682970614,-358.7851622027339,8.056361734567613,33,-349.2722693063189,-350.2950039359362,-348.89061132078245,-347.15477740626716,-345.8915427991305,-348.30084095368704,1.5739356646475788
0.07698087692260742,0.0021277631938019332,0.6096319198608399,0.035839121866545275,36,2,"{'n_neighbors': 36, 'p': 2}",-401.96042990819205,-415.2686300906309,-399.160707980226,-424.59393531393926,-425.8421437925808,-413.3651694171138,11.110517932533936,84,-401.9741432901484,-402.78807466507754,-403.14159070677647,-400.9142067879778,-397.8847241073629,-401.3405479114686,1.8902389730101026
0.0807830810546875,0.009029811437554854,0.6877987384796143,0.07411483978753147,37,1,"{'n_neighbors': 37, 'p': 1}",-353.92599418804394,-354.48501560352724,-350.8447305886395,-366.2693396614732,-371.76076553311356,-359.45716911495947,8.090419721604448,34,-350.108906231266,-351.0281034195819,-349.85723795701944,-348.22202299628066,-346.7411115554923,-349.19147643192804,1.5233018432564374
